date,close,volume,symbol,resolved_symbol,provider
2025-06-04,280.7389221191406,2338300,AMGN,AMGN,yfinance
2025-06-05,280.82696533203125,2522400,AMGN,AMGN,yfinance
2025-06-06,283.9863586425781,1996100,AMGN,AMGN,yfinance
2025-06-09,283.6440124511719,1967100,AMGN,AMGN,yfinance
2025-06-10,287.0186462402344,2441500,AMGN,AMGN,yfinance
2025-06-11,285.4340515136719,1828300,AMGN,AMGN,yfinance
2025-06-12,290.7943115234375,2159700,AMGN,AMGN,yfinance
2025-06-13,288.7695617675781,2191200,AMGN,AMGN,yfinance
2025-06-16,289.10211181640625,2047600,AMGN,AMGN,yfinance
2025-06-17,283.7124938964844,2515100,AMGN,AMGN,yfinance
2025-06-18,283.30169677734375,2026800,AMGN,AMGN,yfinance
2025-06-20,283.0082092285156,6801300,AMGN,AMGN,yfinance
2025-06-23,266.4872741699219,5764900,AMGN,AMGN,yfinance
2025-06-24,271.42694091796875,3686900,AMGN,AMGN,yfinance
2025-06-25,274.2244567871094,2740300,AMGN,AMGN,yfinance
2025-06-26,273.0115051269531,2998200,AMGN,AMGN,yfinance
2025-06-27,271.0747985839844,2894500,AMGN,AMGN,yfinance
2025-06-30,273.1093444824219,2963500,AMGN,AMGN,yfinance
2025-07-01,284.1722106933594,3502700,AMGN,AMGN,yfinance
2025-07-02,290.3639221191406,2287000,AMGN,AMGN,yfinance
2025-07-03,291.7235107421875,1518500,AMGN,AMGN,yfinance
2025-07-07,286.5491638183594,2144500,AMGN,AMGN,yfinance
2025-07-08,290.5106506347656,1534100,AMGN,AMGN,yfinance
2025-07-09,290.0411071777344,2098000,AMGN,AMGN,yfinance
2025-07-10,293.8070068359375,1925800,AMGN,AMGN,yfinance
2025-07-11,288.8184509277344,1619800,AMGN,AMGN,yfinance
2025-07-14,290.53997802734375,1202300,AMGN,AMGN,yfinance
2025-07-15,286.1187438964844,1592700,AMGN,AMGN,yfinance
2025-07-16,292.48651123046875,1881000,AMGN,AMGN,yfinance
2025-07-17,291.73333740234375,1725600,AMGN,AMGN,yfinance
2025-07-18,288.3196105957031,1967700,AMGN,AMGN,yfinance
2025-07-21,289.4053039550781,2025100,AMGN,AMGN,yfinance
2025-07-22,299.0107727050781,2520800,AMGN,AMGN,yfinance
2025-07-23,302.463623046875,1782700,AMGN,AMGN,yfinance
2025-07-24,301.8082580566406,1531200,AMGN,AMGN,yfinance
2025-07-25,299.8813171386719,1451300,AMGN,AMGN,yfinance
2025-07-28,294.7069091796875,1948000,AMGN,AMGN,yfinance
2025-07-29,296.92730712890625,1406500,AMGN,AMGN,yfinance
2025-07-30,294.78515625,1550400,AMGN,AMGN,yfinance
2025-07-31,288.65216064453125,2252700,AMGN,AMGN,yfinance
2025-08-01,290.3932800292969,2410900,AMGN,AMGN,yfinance
2025-08-04,295.34271240234375,2316200,AMGN,AMGN,yfinance
2025-08-05,293.5233459472656,2664100,AMGN,AMGN,yfinance
2025-08-06,278.4500732421875,4576000,AMGN,AMGN,yfinance
2025-08-07,278.47943115234375,2588800,AMGN,AMGN,yfinance
2025-08-08,281.9322814941406,1803300,AMGN,AMGN,yfinance
2025-08-11,278.8608703613281,1856800,AMGN,AMGN,yfinance
2025-08-12,278.7532958984375,2200300,AMGN,AMGN,yfinance
2025-08-13,283.0082092285156,1784900,AMGN,AMGN,yfinance
2025-08-14,283.9472961425781,1932300,AMGN,AMGN,yfinance
2025-08-15,289.9922180175781,2168300,AMGN,AMGN,yfinance
2025-08-18,286.226318359375,1743800,AMGN,AMGN,yfinance
2025-08-19,289.0923156738281,1858500,AMGN,AMGN,yfinance
2025-08-20,289.97265625,1723700,AMGN,AMGN,yfinance
2025-08-21,289.2977294921875,1843700,AMGN,AMGN,yfinance
2025-08-22,289.63299560546875,1644000,AMGN,AMGN,yfinance
2025-08-25,284.4560546875,1734300,AMGN,AMGN,yfinance
2025-08-26,285.55059814453125,1750400,AMGN,AMGN,yfinance
2025-08-27,283.9630126953125,1400800,AMGN,AMGN,yfinance
2025-08-28,281.6358337402344,1886700,AMGN,AMGN,yfinance
2025-08-29,283.7066345214844,1302700,AMGN,AMGN,yfinance
2025-09-02,282.9276428222656,1948200,AMGN,AMGN,yfinance
2025-09-03,279.90032958984375,2604100,AMGN,AMGN,yfinance
2025-09-04,276.2025451660156,2622000,AMGN,AMGN,yfinance
2025-09-05,279.6932678222656,2299400,AMGN,AMGN,yfinance
2025-09-08,276.291259765625,2452900,AMGN,AMGN,yfinance
2025-09-09,276.0743408203125,1733000,AMGN,AMGN,yfinance
2025-09-10,274.6346435546875,2150700,AMGN,AMGN,yfinance
2025-09-11,278.79595947265625,2233100,AMGN,AMGN,yfinance
2025-09-12,272.5441589355469,2143700,AMGN,AMGN,yfinance
2025-09-15,270.5818176269531,2563100,AMGN,AMGN,yfinance
2025-09-16,269.28021240234375,2157400,AMGN,AMGN,yfinance
2025-09-17,270.88751220703125,1748800,AMGN,AMGN,yfinance
2025-09-18,271.9919128417969,3322500,AMGN,AMGN,yfinance
2025-09-19,281.4386291503906,8735100,AMGN,AMGN,yfinance
2025-09-22,282.0204162597656,3050500,AMGN,AMGN,yfinance
2025-09-23,282.81915283203125,2342000,AMGN,AMGN,yfinance
2025-09-24,275.3347473144531,2374200,AMGN,AMGN,yfinance
2025-09-25,267.4066162109375,2802700,AMGN,AMGN,yfinance
2025-09-26,269.1816101074219,1812200,AMGN,AMGN,yfinance
2025-09-29,270.1578063964844,1769100,AMGN,AMGN,yfinance
2025-09-30,278.2733154296875,3508700,AMGN,AMGN,yfinance
2025-10-01,294.34649658203125,4835400,AMGN,AMGN,yfinance
2025-10-02,293.2618103027344,2123200,AMGN,AMGN,yfinance
2025-10-03,293.7449951171875,2518500,AMGN,AMGN,yfinance
2025-10-06,290.0274353027344,1957300,AMGN,AMGN,yfinance
2025-10-07,291.42767333984375,1504300,AMGN,AMGN,yfinance
2025-10-08,290.52044677734375,2940600,AMGN,AMGN,yfinance
2025-10-09,291.3192138671875,1369000,AMGN,AMGN,yfinance
2025-10-10,286.09295654296875,2660500,AMGN,AMGN,yfinance
2025-10-13,288.33135986328125,1838400,AMGN,AMGN,yfinance
2025-10-14,289.7611999511719,1975900,AMGN,AMGN,yfinance
2025-10-15,293.18292236328125,2502100,AMGN,AMGN,yfinance
2025-10-16,291.69390869140625,1715000,AMGN,AMGN,yfinance
2025-10-17,294.6521911621094,1959400,AMGN,AMGN,yfinance
2025-10-20,299.1092529296875,1613400,AMGN,AMGN,yfinance
2025-10-21,296.94976806640625,1533400,AMGN,AMGN,yfinance
2025-10-22,291.861572265625,1698500,AMGN,AMGN,yfinance
2025-10-23,288.8145751953125,1496800,AMGN,AMGN,yfinance
2025-10-24,287.70025634765625,1376300,AMGN,AMGN,yfinance
2025-10-27,287.108642578125,1794300,AMGN,AMGN,yfinance
2025-10-28,288.0256652832031,2217200,AMGN,AMGN,yfinance
2025-10-29,287.7101135253906,2824300,AMGN,AMGN,yfinance
2025-10-30,287.9369201660156,2058200,AMGN,AMGN,yfinance
2025-10-31,294.2774353027344,2687100,AMGN,AMGN,yfinance
2025-11-03,292.1770935058594,2753300,AMGN,AMGN,yfinance
2025-11-04,292.571533203125,3412500,AMGN,AMGN,yfinance
2025-11-05,315.4092712402344,5486200,AMGN,AMGN,yfinance
2025-11-06,311.1986999511719,3330300,AMGN,AMGN,yfinance
2025-11-07,315.7445373535156,2665200,AMGN,AMGN,yfinance
2025-11-10,319.1564025878906,2518600,AMGN,AMGN,yfinance
2025-11-11,333.7406005859375,3136500,AMGN,AMGN,yfinance
2025-11-12,331.60076904296875,2941000,AMGN,AMGN,yfinance
2025-11-13,331.32470703125,3413500,AMGN,AMGN,yfinance
2025-11-14,332.05438232421875,3310300,AMGN,AMGN,yfinance
2025-11-17,336.9552307128906,2996600,AMGN,AMGN,yfinance
2025-11-18,339.2034912109375,2966600,AMGN,AMGN,yfinance
2025-11-19,337.6356201171875,2129800,AMGN,AMGN,yfinance
2025-11-20,331.39373779296875,3183700,AMGN,AMGN,yfinance
2025-11-21,335.21722412109375,4128600,AMGN,AMGN,yfinance
2025-11-24,331.99951171875,3551600,AMGN,AMGN,yfinance
2025-11-25,338.76263427734375,2868600,AMGN,AMGN,yfinance
2025-11-26,342.1988525390625,2333100,AMGN,AMGN,yfinance
2025-11-28,343.08270263671875,1268800,AMGN,AMGN,yfinance
2025-12-01,335.1675720214844,2383800,AMGN,AMGN,yfinance
2025-12-02,336.03155517578125,2446500,AMGN,AMGN,yfinance
2025-12-03,343.0429992675781,2839100,AMGN,AMGN,yfinance
2025-12-04,337.8192138671875,3695700,AMGN,AMGN,yfinance
2025-12-05,327.619873046875,2897700,AMGN,AMGN,yfinance
2025-12-08,319.01947021484375,3510700,AMGN,AMGN,yfinance
2025-12-09,311.69024658203125,2924900,AMGN,AMGN,yfinance
2025-12-10,313.209716796875,3071500,AMGN,AMGN,yfinance
2025-12-11,315.1959533691406,2454800,AMGN,AMGN,yfinance
2025-12-12,315.553466796875,2247200,AMGN,AMGN,yfinance
2025-12-15,323.0713806152344,4049500,AMGN,AMGN,yfinance
2025-12-16,324.4915466308594,2642500,AMGN,AMGN,yfinance
2025-12-17,323.7665710449219,2517300,AMGN,AMGN,yfinance
2025-12-18,322.1875305175781,2669000,AMGN,AMGN,yfinance
2025-12-19,325.12713623046875,13465700,AMGN,AMGN,yfinance
2025-12-22,329.10955810546875,2400400,AMGN,AMGN,yfinance
2025-12-23,329.2088623046875,1552800,AMGN,AMGN,yfinance
2025-12-24,331.661865234375,833700,AMGN,AMGN,yfinance
2025-12-26,330.6389465332031,792600,AMGN,AMGN,yfinance
2025-12-29,327.3616638183594,2181000,AMGN,AMGN,yfinance
2025-12-30,326.4281311035156,1255900,AMGN,AMGN,yfinance
2025-12-31,325.0576171875,1417300,AMGN,AMGN,yfinance
2026-01-02,325.3853759765625,1539700,AMGN,AMGN,yfinance
2026-01-05,318.5129699707031,2268700,AMGN,AMGN,yfinance
2026-01-06,327.89794921875,2722500,AMGN,AMGN,yfinance
2026-01-07,339.2890319824219,3599200,AMGN,AMGN,yfinance
2026-01-08,327.8383483886719,2799300,AMGN,AMGN,yfinance
2026-01-09,323.85595703125,2118400,AMGN,AMGN,yfinance
2026-01-12,323.2998046875,2460600,AMGN,AMGN,yfinance
2026-01-13,322.0683288574219,2382200,AMGN,AMGN,yfinance
2026-01-14,326.7062072753906,1897400,AMGN,AMGN,yfinance
2026-01-15,327.7589111328125,2591900,AMGN,AMGN,yfinance
2026-01-16,328.13629150390625,4033700,AMGN,AMGN,yfinance
2026-01-20,328.72222900390625,2947500,AMGN,AMGN,yfinance
2026-01-21,341.23553466796875,4148600,AMGN,AMGN,yfinance
2026-01-22,344.681640625,3025100,AMGN,AMGN,yfinance
2026-01-23,342.37762451171875,2024900,AMGN,AMGN,yfinance
2026-01-26,347.28363037109375,3116100,AMGN,AMGN,yfinance
2026-01-27,348.90240478515625,3269600,AMGN,AMGN,yfinance
2026-01-28,339.8650207519531,2347800,AMGN,AMGN,yfinance
2026-01-29,340.580078125,3153100,AMGN,AMGN,yfinance
2026-01-30,339.5273742675781,2522400,AMGN,AMGN,yfinance
2026-02-02,342.3080749511719,1899900,AMGN,AMGN,yfinance
2026-02-03,336.260009765625,4040000,AMGN,AMGN,yfinance
2026-02-04,363.6800231933594,5899600,AMGN,AMGN,yfinance
2026-02-05,365.26898193359375,4007300,AMGN,AMGN,yfinance
2026-02-06,381.6753234863281,3840300,AMGN,AMGN,yfinance
2026-02-09,373.23382568359375,2843700,AMGN,AMGN,yfinance
2026-02-10,362.1406555175781,3526400,AMGN,AMGN,yfinance
2026-02-11,364.057373046875,2826000,AMGN,AMGN,yfinance
2026-02-12,363.6800231933594,2374500,AMGN,AMGN,yfinance
2026-02-13,369.19000244140625,2414200,AMGN,AMGN,yfinance
2026-02-17,373.3599853515625,2255400,AMGN,AMGN,yfinance
2026-02-18,379.7300109863281,2731900,AMGN,AMGN,yfinance
2026-02-19,375.5,2427000,AMGN,AMGN,yfinance
2026-02-20,374.75,2911700,AMGN,AMGN,yfinance
2026-02-23,379.4200134277344,2951400,AMGN,AMGN,yfinance
2026-02-24,382.8699951171875,2454700,AMGN,AMGN,yfinance
2026-02-25,384.3299865722656,2459500,AMGN,AMGN,yfinance
2026-02-26,379.3299865722656,2589400,AMGN,AMGN,yfinance
2026-02-27,388.1600036621094,3441000,AMGN,AMGN,yfinance
2026-03-02,385.70001220703125,2837900,AMGN,AMGN,yfinance
2026-03-03,377.0,2710400,AMGN,AMGN,yfinance
2026-03-04,379.2699890136719,2028300,AMGN,AMGN,yfinance
2026-03-05,367.6000061035156,2868400,AMGN,AMGN,yfinance
2026-03-06,369.5299987792969,2443000,AMGN,AMGN,yfinance
2026-03-09,376.9700012207031,2719900,AMGN,AMGN,yfinance
2026-03-10,375.42999267578125,2284500,AMGN,AMGN,yfinance
2026-03-11,377.6400146484375,2299200,AMGN,AMGN,yfinance
2026-03-12,367.7900085449219,1990500,AMGN,AMGN,yfinance
2026-03-13,366.2099914550781,1500300,AMGN,AMGN,yfinance
2026-03-16,366.25,2099100,AMGN,AMGN,yfinance
2026-03-17,361.1300048828125,2334300,AMGN,AMGN,yfinance
2026-03-18,351.4800109863281,2895100,AMGN,AMGN,yfinance
2026-03-19,349.9200134277344,2168700,AMGN,AMGN,yfinance
2026-03-20,347.79998779296875,9168800,AMGN,AMGN,yfinance
2026-03-23,349.7699890136719,2368700,AMGN,AMGN,yfinance
2026-03-24,348.42999267578125,2336700,AMGN,AMGN,yfinance
2026-03-25,353.92999267578125,1831900,AMGN,AMGN,yfinance
2026-03-26,353.1600036621094,2044800,AMGN,AMGN,yfinance
2026-03-27,348.7699890136719,2274800,AMGN,AMGN,yfinance
2026-03-30,349.0,2589900,AMGN,AMGN,yfinance
2026-03-31,351.8500061035156,3747100,AMGN,AMGN,yfinance
2026-04-01,353.2799987792969,2726600,AMGN,AMGN,yfinance
2026-04-02,347.94000244140625,1604300,AMGN,AMGN,yfinance
2026-04-06,342.57000732421875,2143700,AMGN,AMGN,yfinance
2026-04-07,340.0,3162200,AMGN,AMGN,yfinance
2026-04-08,349.80999755859375,2666400,AMGN,AMGN,yfinance
2026-04-09,355.6000061035156,2940700,AMGN,AMGN,yfinance
2026-04-10,351.0199890136719,2258100,AMGN,AMGN,yfinance
2026-04-13,349.82000732421875,2547700,AMGN,AMGN,yfinance
2026-04-14,350.95001220703125,2106800,AMGN,AMGN,yfinance
2026-04-15,348.2200012207031,2140000,AMGN,AMGN,yfinance
2026-04-16,349.3900146484375,1981600,AMGN,AMGN,yfinance
2026-04-17,355.29998779296875,3685900,AMGN,AMGN,yfinance
2026-04-20,350.1600036621094,2107600,AMGN,AMGN,yfinance
2026-04-21,344.8599853515625,2066600,AMGN,AMGN,yfinance
2026-04-22,345.9200134277344,2136100,AMGN,AMGN,yfinance
2026-04-23,348.6199951171875,2033400,AMGN,AMGN,yfinance
2026-04-24,344.54998779296875,2201200,AMGN,AMGN,yfinance
2024-01-02,126.54564666748047,1132400,AWK,AWK,yfinance
2024-01-03,126.54564666748047,998800,AWK,AWK,yfinance
2024-01-04,124.88694763183594,816400,AWK,AWK,yfinance
2024-01-05,125.01014709472656,862100,AWK,AWK,yfinance
2024-01-08,126.10016632080078,1026400,AWK,AWK,yfinance
2024-01-09,125.81584167480469,1202000,AWK,AWK,yfinance
2024-01-10,126.6499252319336,614000,AWK,AWK,yfinance
2024-01-11,124.6689453125,878600,AWK,AWK,yfinance
2024-01-12,125.3134765625,673200,AWK,AWK,yfinance
2024-01-16,123.60736846923828,800800,AWK,AWK,yfinance
2024-01-17,121.72118377685547,1301200,AWK,AWK,yfinance
2024-01-18,119.26627349853516,1083300,AWK,AWK,yfinance
2024-01-19,118.76393127441406,1301200,AWK,AWK,yfinance
2024-01-22,120.2425537109375,1137000,AWK,AWK,yfinance
2024-01-23,119.6738510131836,1247800,AWK,AWK,yfinance
2024-01-24,115.57919311523438,1279600,AWK,AWK,yfinance
2024-01-25,117.51277160644531,1196300,AWK,AWK,yfinance
2024-01-26,116.73555755615234,749000,AWK,AWK,yfinance
2024-01-29,119.19046783447266,1252100,AWK,AWK,yfinance
2024-01-30,117.91088104248047,1056900,AWK,AWK,yfinance
2024-01-31,117.55069732666016,1607700,AWK,AWK,yfinance
2024-02-01,118.70704650878906,1148400,AWK,AWK,yfinance
2024-02-02,116.92512512207031,1201200,AWK,AWK,yfinance
2024-02-05,115.18110656738281,1205800,AWK,AWK,yfinance
2024-02-06,116.12893676757812,1375800,AWK,AWK,yfinance
2024-02-07,116.26049041748047,1372600,AWK,AWK,yfinance
2024-02-08,116.14610290527344,1269200,AWK,AWK,yfinance
2024-02-09,116.49884033203125,1231200,AWK,AWK,yfinance
2024-02-12,117.87165069580078,1301900,AWK,AWK,yfinance
2024-02-13,114.19173431396484,1789700,AWK,AWK,yfinance
2024-02-14,114.85910034179688,1462600,AWK,AWK,yfinance
2024-02-15,118.4627456665039,1749500,AWK,AWK,yfinance
2024-02-16,117.08990478515625,2007900,AWK,AWK,yfinance
2024-02-20,115.50736999511719,2187500,AWK,AWK,yfinance
2024-02-21,116.05077362060547,2828400,AWK,AWK,yfinance
2024-02-22,114.0964126586914,2401400,AWK,AWK,yfinance
2024-02-23,113.40999603271484,1672000,AWK,AWK,yfinance
2024-02-26,111.9513931274414,1944000,AWK,AWK,yfinance
2024-02-27,112.52339172363281,1464400,AWK,AWK,yfinance
2024-02-28,112.40899658203125,1443700,AWK,AWK,yfinance
2024-02-29,113.00959777832031,2159100,AWK,AWK,yfinance
2024-03-01,114.0964126586914,1789500,AWK,AWK,yfinance
2024-03-04,116.02217102050781,1274000,AWK,AWK,yfinance
2024-03-05,113.6960220336914,1479100,AWK,AWK,yfinance
2024-03-06,114.69701385498047,1313700,AWK,AWK,yfinance
2024-03-07,113.07632446289062,2097400,AWK,AWK,yfinance
2024-03-08,112.91426086425781,2312700,AWK,AWK,yfinance
2024-03-11,114.71609497070312,1574500,AWK,AWK,yfinance
2024-03-12,113.61974334716797,1821000,AWK,AWK,yfinance
2024-03-13,114.91629028320312,1293500,AWK,AWK,yfinance
2024-03-14,112.95240020751953,1354800,AWK,AWK,yfinance
2024-03-15,111.6749038696289,4764600,AWK,AWK,yfinance
2024-03-18,111.76071166992188,1394500,AWK,AWK,yfinance
2024-03-19,112.49478912353516,1061000,AWK,AWK,yfinance
2024-03-20,112.58058166503906,1134200,AWK,AWK,yfinance
2024-03-21,112.69499969482422,1026000,AWK,AWK,yfinance
2024-03-22,112.25645446777344,906000,AWK,AWK,yfinance
2024-03-25,111.6749038696289,1083000,AWK,AWK,yfinance
2024-03-26,112.34225463867188,1739800,AWK,AWK,yfinance
2024-03-27,115.83149719238281,1805100,AWK,AWK,yfinance
2024-03-28,116.50837707519531,2004200,AWK,AWK,yfinance
2024-04-01,114.68748474121094,913900,AWK,AWK,yfinance
2024-04-02,113.98200225830078,1183100,AWK,AWK,yfinance
2024-04-03,113.38140106201172,1101300,AWK,AWK,yfinance
2024-04-04,114.76374816894531,1272600,AWK,AWK,yfinance
2024-04-05,112.99052429199219,1109000,AWK,AWK,yfinance
2024-04-08,114.42053985595703,1217000,AWK,AWK,yfinance
2024-04-09,116.1651840209961,1492900,AWK,AWK,yfinance
2024-04-10,112.79032897949219,2354600,AWK,AWK,yfinance
2024-04-11,112.32319641113281,1697300,AWK,AWK,yfinance
2024-04-12,111.13150787353516,1072100,AWK,AWK,yfinance
2024-04-15,110.56904602050781,1862800,AWK,AWK,yfinance
2024-04-16,108.50981140136719,2331100,AWK,AWK,yfinance
2024-04-17,110.01609802246094,1902800,AWK,AWK,yfinance
2024-04-18,111.87511444091797,1399800,AWK,AWK,yfinance
2024-04-19,112.99052429199219,1874600,AWK,AWK,yfinance
2024-04-22,113.6960220336914,1247600,AWK,AWK,yfinance
2024-04-23,114.27754974365234,1255500,AWK,AWK,yfinance
2024-04-24,115.69803619384766,1297900,AWK,AWK,yfinance
2024-04-25,115.87915802001953,1404200,AWK,AWK,yfinance
2024-04-26,115.14508056640625,1058500,AWK,AWK,yfinance
2024-04-29,116.57510375976562,1686000,AWK,AWK,yfinance
2024-04-30,116.61324310302734,1325100,AWK,AWK,yfinance
2024-05-01,119.2826156616211,2712500,AWK,AWK,yfinance
2024-05-02,120.0738754272461,2778800,AWK,AWK,yfinance
2024-05-03,122.74325561523438,1735800,AWK,AWK,yfinance
2024-05-06,124.17327117919922,1479500,AWK,AWK,yfinance
2024-05-07,125.6700439453125,1597700,AWK,AWK,yfinance
2024-05-08,126.67102813720703,1417900,AWK,AWK,yfinance
2024-05-09,128.11061096191406,1308700,AWK,AWK,yfinance
2024-05-10,129.1783447265625,1763600,AWK,AWK,yfinance
2024-05-13,128.26271057128906,852500,AWK,AWK,yfinance
2024-05-14,127.6395263671875,1060900,AWK,AWK,yfinance
2024-05-15,128.23397827148438,1281700,AWK,AWK,yfinance
2024-05-16,128.73251342773438,1248200,AWK,AWK,yfinance
2024-05-17,128.24354553222656,924200,AWK,AWK,yfinance
2024-05-20,128.06138610839844,914000,AWK,AWK,yfinance
2024-05-21,128.81881713867188,716000,AWK,AWK,yfinance
2024-05-22,128.23397827148438,1495400,AWK,AWK,yfinance
2024-05-23,123.29635620117188,1031800,AWK,AWK,yfinance
2024-05-24,122.94160461425781,830800,AWK,AWK,yfinance
2024-05-28,121.03367614746094,1164600,AWK,AWK,yfinance
2024-05-29,118.99153900146484,987800,AWK,AWK,yfinance
2024-05-30,121.07202911376953,886800,AWK,AWK,yfinance
2024-05-31,125.37686157226562,3003100,AWK,AWK,yfinance
2024-06-03,125.37686157226562,1186000,AWK,AWK,yfinance
2024-06-04,127.34233856201172,1134800,AWK,AWK,yfinance
2024-06-05,126.24932098388672,861100,AWK,AWK,yfinance
2024-06-06,125.2330322265625,797800,AWK,AWK,yfinance
2024-06-07,122.9607925415039,1096100,AWK,AWK,yfinance
2024-06-10,123.25800323486328,1185300,AWK,AWK,yfinance
2024-06-11,122.64439392089844,1050500,AWK,AWK,yfinance
2024-06-12,122.84574890136719,846700,AWK,AWK,yfinance
2024-06-13,123.89078521728516,947200,AWK,AWK,yfinance
2024-06-14,123.96749114990234,953800,AWK,AWK,yfinance
2024-06-17,123.41140747070312,781900,AWK,AWK,yfinance
2024-06-18,125.08924102783203,1085200,AWK,AWK,yfinance
2024-06-20,124.8879165649414,1061600,AWK,AWK,yfinance
2024-06-21,125.15634155273438,1951000,AWK,AWK,yfinance
2024-06-24,126.72869110107422,802100,AWK,AWK,yfinance
2024-06-25,124.03459930419922,777600,AWK,AWK,yfinance
2024-06-26,124.23594665527344,691100,AWK,AWK,yfinance
2024-06-27,123.93872833251953,662100,AWK,AWK,yfinance
2024-06-28,123.83326721191406,1201900,AWK,AWK,yfinance
2024-07-01,122.49100494384766,767300,AWK,AWK,yfinance
2024-07-02,123.1621322631836,665400,AWK,AWK,yfinance
2024-07-03,122.68274688720703,402700,AWK,AWK,yfinance
2024-07-05,124.64820098876953,713900,AWK,AWK,yfinance
2024-07-08,124.56192016601562,874600,AWK,AWK,yfinance
2024-07-09,125.32892608642578,698200,AWK,AWK,yfinance
2024-07-10,126.77664947509766,682000,AWK,AWK,yfinance
2024-07-11,130.6020965576172,1251000,AWK,AWK,yfinance
2024-07-12,133.34414672851562,1207400,AWK,AWK,yfinance
2024-07-15,130.7075653076172,794700,AWK,AWK,yfinance
2024-07-16,133.34414672851562,670100,AWK,AWK,yfinance
2024-07-17,136.65187072753906,1190600,AWK,AWK,yfinance
2024-07-18,135.52053833007812,835200,AWK,AWK,yfinance
2024-07-19,135.33836364746094,855900,AWK,AWK,yfinance
2024-07-22,135.95196533203125,545900,AWK,AWK,yfinance
2024-07-23,134.6959991455078,573600,AWK,AWK,yfinance
2024-07-24,136.5272216796875,987000,AWK,AWK,yfinance
2024-07-25,134.32208251953125,1009100,AWK,AWK,yfinance
2024-07-26,135.86569213867188,645000,AWK,AWK,yfinance
2024-07-29,135.53013610839844,748300,AWK,AWK,yfinance
2024-07-30,137.74484252929688,848200,AWK,AWK,yfinance
2024-07-31,136.4888916015625,1124000,AWK,AWK,yfinance
2024-08-01,138.54061889648438,1109100,AWK,AWK,yfinance
2024-08-02,141.27308654785156,1210500,AWK,AWK,yfinance
2024-08-05,136.8340301513672,1299200,AWK,AWK,yfinance
2024-08-06,137.67771911621094,1132200,AWK,AWK,yfinance
2024-08-07,137.8599090576172,797400,AWK,AWK,yfinance
2024-08-08,138.74195861816406,1188200,AWK,AWK,yfinance
2024-08-09,136.4121856689453,1057100,AWK,AWK,yfinance
2024-08-12,136.6806182861328,676700,AWK,AWK,yfinance
2024-08-13,136.2902374267578,873200,AWK,AWK,yfinance
2024-08-14,136.5601348876953,562400,AWK,AWK,yfinance
2024-08-15,136.9071502685547,883700,AWK,AWK,yfinance
2024-08-16,135.89503479003906,643700,AWK,AWK,yfinance
2024-08-19,136.4637451171875,457900,AWK,AWK,yfinance
2024-08-20,136.174560546875,520600,AWK,AWK,yfinance
2024-08-21,135.69259643554688,632900,AWK,AWK,yfinance
2024-08-22,134.9696502685547,771800,AWK,AWK,yfinance
2024-08-23,135.35520935058594,521400,AWK,AWK,yfinance
2024-08-26,135.97210693359375,418800,AWK,AWK,yfinance
2024-08-27,135.11422729492188,553100,AWK,AWK,yfinance
2024-08-28,136.65652465820312,983100,AWK,AWK,yfinance
2024-08-29,136.70472717285156,811200,AWK,AWK,yfinance
2024-08-30,137.9578094482422,1833500,AWK,AWK,yfinance
2024-09-03,138.30484008789062,914400,AWK,AWK,yfinance
2024-09-04,138.95066833496094,832600,AWK,AWK,yfinance
2024-09-05,139.2976837158203,702500,AWK,AWK,yfinance
2024-09-06,138.74826049804688,871900,AWK,AWK,yfinance
2024-09-09,140.74359130859375,837700,AWK,AWK,yfinance
2024-09-10,142.85459899902344,958100,AWK,AWK,yfinance
2024-09-11,141.73643493652344,1052700,AWK,AWK,yfinance
2024-09-12,141.82321166992188,706800,AWK,AWK,yfinance
2024-09-13,142.787109375,738100,AWK,AWK,yfinance
2024-09-16,143.71249389648438,714200,AWK,AWK,yfinance
2024-09-17,144.49330139160156,1028000,AWK,AWK,yfinance
2024-09-18,143.5679168701172,1183200,AWK,AWK,yfinance
2024-09-19,143.70286560058594,1190600,AWK,AWK,yfinance
2024-09-20,141.91958618164062,3350400,AWK,AWK,yfinance
2024-09-23,142.21841430664062,814900,AWK,AWK,yfinance
2024-09-24,139.80856323242188,1838800,AWK,AWK,yfinance
2024-09-25,138.9217529296875,1082300,AWK,AWK,yfinance
2024-09-26,138.01565551757812,938600,AWK,AWK,yfinance
2024-09-27,139.70252990722656,796600,AWK,AWK,yfinance
2024-09-30,140.96531677246094,1791100,AWK,AWK,yfinance
2024-10-01,140.41586303710938,1003900,AWK,AWK,yfinance
2024-10-02,140.83033752441406,1324500,AWK,AWK,yfinance
2024-10-03,139.46153259277344,847400,AWK,AWK,yfinance
2024-10-04,137.42767333984375,853600,AWK,AWK,yfinance
2024-10-07,132.0489501953125,1689100,AWK,AWK,yfinance
2024-10-08,132.4344940185547,918700,AWK,AWK,yfinance
2024-10-09,131.26817321777344,857900,AWK,AWK,yfinance
2024-10-10,131.30670166015625,876300,AWK,AWK,yfinance
2024-10-11,133.86111450195312,689300,AWK,AWK,yfinance
2024-10-14,135.30702209472656,597700,AWK,AWK,yfinance
2024-10-15,136.10708618164062,833600,AWK,AWK,yfinance
2024-10-16,137.43731689453125,651600,AWK,AWK,yfinance
2024-10-17,135.71185302734375,585700,AWK,AWK,yfinance
2024-10-18,136.83969116210938,818500,AWK,AWK,yfinance
2024-10-21,135.9624786376953,564900,AWK,AWK,yfinance
